Id,Influential,Kundan_follower,Kundan_following,Kundan_mentions_r,Kundan_retweets_r,Kundan_mentions_s,Kundan_retweets_s,Kundan_posts,Hritik_follower,Hritik_following,Hritik_mentions_r,Hritik_retweets_r,Hritik_mentions_s,Hritik_retweets_s,Hritik_posts
470,1,92462,692,141.503204167,35.2897466154,3.7872627884,0.5964123765,3.0419149813,314,398,2.9117562808,0.5034618693,1.5463472457,0.3324230437,1.3338446607
471,0,186557,90762,489.106378736,75.7688776728,0.1005033585,0.1005033585,0.1005033585,173872,2804,346.547498255,85.7971306975,6.8129738838,1.3379152261,7.5746866876
472,1,392738,9364,258.523923974,124.471540448,7.4713396256,0.5959620807,10.999133619,96531,87,81.5617342573,43.3214649545,6.5902451098,2.3391332378,12.0896446122
473,0,1043,974,0.1005033585,0.1005033585,1.1342695243,0.1005033585,1.6373493471,480412,11948,0,795.52554643,685.575043835,4.5349874439,1.3181402227
474,0,6119,382,8.4859176989,3.2850584778,0.5859553702,0.1005033585,0.5859553702,1433,249,0.3395221406,0.1005033585,0.3595336011,0.1005033585,0.8672846826
475,0,65264,956,226.763549906,72.1454053207,3.7816645324,2.0479372422,3.0637191965,1352348,331,0,129.8486618,0,552.7339915,2.0654180329
476,0,6231,555,67.5773826332,26.9239905484,1.8332678169,0.3468385418,4.7740507894,356712,2070,24.8239103521,4.4681260342,2.144406357,0.6057667162,1.6270389073
477,1,725,645,4.1082987108,0.7096930615,1.5689093819,0.8347063702,1.8326649768,85138,67047,150.340456123,68.1173657547,5.4803489741,0.1005033585,71.8792737542
478,1,322682,37601,176.533715916,42.3302213798,6.8492272287,1.3450733981,4.3598654483,254,534,3.4536485166,0.2773056408,0.8104847511,0.3419364717,1.2766667445
479,0,7554,1711,21.6018659681,3.5816611274,6.7646570426,1.1197266986,4.5632463243,1043,974,0.1005033585,0.1005033585,1.1342695243,0.1005033585,1.6373493471
480,0,23230,495,118.052431863,56.6682926506,6.373205373,0.8407197447,9.8270049445,120772,468,660.384085815,145.539331294,5.02997589,2.3138901451,6.3051161185
481,0,3166413,276,0,253.34542879,980.12092647,12.9634252305,2.3800180776,100.537796661,322682,37601,176.533715916,42.3302213798,6.8492272287,1.3450733981
482,1,100836,144,512.444492859,143.893264105,4.5897566217,1.8449317073,5.1108506011,708,631,18.7767030699,5.9996805926,7.7479194756,4.967946648,10.6918784986
483,1,1352348,331,0,129.8486618,0,552.7339915,2.0654180329,0.5809552537,16.2815024995,103607,53468,48.048702113,25.0929446732,0.1005033585
484,0,92462,692,141.503204167,35.2897466154,3.7872627884,0.5964123765,3.0419149813,11427,1951,31.2018970657,9.4677393212,12.7086399663,1.0914253809,16.9942186851
485,1,1706188,402,837.580052302,93.569848167,7.6212593663,2.6090599903,4.8662709906,279,40,0.2940435274,0.2940435274,0.1005033585,0.1005033585,0.1005033585
486,1,67736,30523,48.7654171991,14.0291133209,12.2462332026,0.1005033585,9.0001037092,100836,144,512.444492859,143.893264105,4.5897566217,1.8449317073,5.1108506011
487,1,4491415,756,0,499.99625119,0,206.57189762,26.9669247433,12.6282827226,29.0698219532,404679,3866,89.0150487336,10.4367800398,14.1894824157
488,1,138235,780,267.436511255,128.707882764,32.381551153,3.495342668,26.6084698024,130850,3394,92.8696511202,16.5384838869,2.5480476154,0.1005033585,3.036687975
489,0,508213,554,0,619.31076978,878.310233803,7.8286757017,2.2675742595,23.6213238573,44027,113,45.2042215224,20.3689668816,1.1161583623,0.1005033585
490,1,7147,737,2.3329897267,0.7145563401,0.8621299808,0.1005033585,1.3575887029,335,469,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.1005033585
491,1,7360339,95,0,473.150064,0,597.00107289,5.3239472928,1.3536235268,8.2662387278,39262,848,40.4950207027,8.9436069153,3.2276769003
492,0,25195,1443,1.6611637358,0.1005033585,0.3543788993,0.3543788993,5.0628163375,186557,90762,489.106378736,75.7688776728,0.1005033585,0.1005033585,0.1005033585
493,1,1912232,33395,0,159.5386095,131.9544457,2.1732414024,0.6237967779,4.1431152428,34463,29808,15.4304976173,3.9840288049,8.2043311985,0.3324230437
494,1,1040229,725,0,420.43804049,573.592695333,2.8074417817,0.860356879,9.0287183243,57840,27137,271.759860328,35.9558041591,13.0793877781,0.1005033585
495,1,11147,1500,40.5925124122,5.9230088067,19.6480644548,1.8617652072,12.2610292136,671,215,0.3543788993,0.1005033585,0.1005033585,0.1005033585,0.1005033585
496,1,2774790,20342,0,88.57716465,6.1830806789,0.8104606078,0.3395221406,1.0817573066,335,469,0.1005033585,0.1005033585,0.1005033585,0.1005033585
497,0,5501,5908,7.1963894102,2.6357228664,1.7722887831,0.3419364717,0.8251929422,196692,2339,710.749099844,310.219722086,9.7350973046,5.0926758166,17.02822609
498,0,1010,1014,0.9576896234,0.1005033585,1.0470177354,0.3371319527,0.3371319527,6232,551,5.079484188,1.0535049897,2.0897937521,0.8374392375,1.3477547184
499,0,44034,2974,223.914525839,85.6051762716,23.6886708148,9.2602446797,21.0503096777,48777,858,247.238745401,74.1034922474,3.0316956548,1.8167461137,21.1756960799
500,0,95,120,0.3569432987,0.1005033585,0.3569432987,0.3569432987,0.3569432987,1203,689,0.5810037842,0.5810037842,1.6427862594,0.1005033585,2.1531532873
501,1,282305,2114,38.8128094277,14.1610399443,7.5188989033,0.8379415849,5.0101787474,1720,540,5.1618482861,1.181624988,2.3241124532,0.6088956694,3.8136608268
502,0,7271,335,8.7866655883,5.8762309499,0.3674625562,0.1005033585,0.3674625562,627949,150866,246.40384554,74.7054295201,21.2609389965,1.3206810342,15.2780657745
503,0,1354,375,12.8553419711,6.2141995443,3.2266005052,1.5378835392,3.2514564759,25195,1443,1.6611637358,0.1005033585,0.3543788993,0.3543788993,5.0628163375
504,1,6232,551,5.079484188,1.0535049897,2.0897937521,0.8374392375,1.3477547184,2403,1,40.2365533557,31.4587083471,51.6200048428,0.1005033585,42.6304263082
505,0,3764,703,5.2706205371,1.6011585692,2.3383325606,0.1005033585,1.5965386702,4491415,756,0,499.99625119,0,206.57189762,26.9669247433
506,1,263614,759,110.410259905,26.5571232737,1.623833794,0.1005033585,1.1186214679,3106,3232,4.12499755,2.5711128009,0.1005033585,0.1005033585,1.1090679786
507,0,867,413,10.9063491932,2.3590240688,3.9751770642,1.1244179198,2.6359471571,404679,3866,89.0150487336,10.4367800398,14.1894824157,0.8300950124,8.0708983647
508,1,1209835,3,86.8200838396,18.4581095795,0.1005033585,0.1005033585,0.1005033585,794,892,1.336914175,0.3621500682,1.0592125586,0.3371319527,0.8225839644
509,0,314,398,2.9117562808,0.5034618693,1.5463472457,0.3324230437,1.3338446607,7185698,30,0,146.9564617,0,82.7435955,0.1005033585
510,1,48777,858,247.238745401,74.1034922474,3.0316956548,1.8167461137,21.1756960799,871652,140,133.213344879,56.0277473134,2.6225502905,1.1211602233,2.6225502905
511,1,44027,113,45.2042215224,20.3689668816,1.1161583623,0.1005033585,0.8597184221,1010,1014,0.9576896234,0.1005033585,1.0470177354,0.3371319527,0.3371319527
512,0,1140,927,0.5774966117,0.1005033585,0.3419364717,0.1005033585,0.3419364717,126738,779,171.819555176,37.2942852658,4.411322664,1.5302224925,4.2028825849
513,0,2651,2838,15.7581262211,5.3193543951,14.1782998085,1.3687795119,6.6216545612,7554,1711,21.6018659681,3.5816611274,6.7646570426,1.1197266986,4.5632463243
514,0,6777,344,1.9240426333,0.5886412075,2.0620525532,1.0762639076,1.3301394484,5629637,51683,0,894.9012163,0,375.07856014,5.9498293943
515,1,1445520,260,52.1790895658,13.5647223441,3.4635613426,1.0621201723,2.7712700124,488750,320,0,207.19007707,599.721600029,0.842022025,0.5931986075
516,0,1720,540,5.1618482861,1.181624988,2.3241124532,0.6088956694,3.8136608268,17842623,46964,0,377.1728978,0,728.95895108,0.3621500682
517,1,67736,30523,48.7654171991,14.0291133209,12.2462332026,0.1005033585,9.0001037092,24437,279,12.3557961024,7.1442667563,2.1357673116,0.5993822414,4.6663647751
518,1,17842623,46964,0,377.1728978,0,728.95895108,0.3621500682,0.1005033585,1.6082480584,5685,942,30.131220894,1.6499776487,5.3123945176
519,0,5941,1615,39.5895711782,3.8664530784,1.5159530712,0.1005033585,1.2816907629,3302480,550744,936.636126376,206.101772388,41.3171893605,0.5959620807,42.8137044787
520,1,1043,974,0.1005033585,0.1005033585,1.1342695243,0.1005033585,1.6373493471,628,921,3.9438483395,0.6185900083,4.769929665,0.8701361269,2.95323722
521,1,41765,185,0,529.64305757,282.858500112,76.8095144531,5.3921710955,104.438625475,5685,942,30.131220894,1.6499776487,5.3123945176,0.1005033585
522,1,11427,1951,31.2018970657,9.4677393212,12.7086399663,1.0914253809,16.9942186851,28613,3557,0.7514342508,0.2959984786,0.1005033585,0.1005033585,0.1005033585
523,0,1257,318,12.1270987362,3.9738032718,1.7961257948,0.1005033585,1.7961257948,100,201,0.3518401439,0.1005033585,0.3518401439,0.1005033585,0.3518401439
524,0,356712,2070,24.8239103521,4.4681260342,2.144406357,0.6057667162,1.6270389073,1674046,24246,0,560.77045543,561.797879064,4.3004119793,1.089386938
525,0,53678,1751,191.438869699,62.7249449229,0.1005033585,0.1005033585,0.1005033585,366460,466,0,167.89692965,415.263913927,49.9186328622,8.0615567177
526,1,739581,10723,102.026750104,96.7713185484,1.537321816,1.0543580385,3.467753982,58090,6,98.9542408593,27.7975963377,0.7962624141,0.3324230437,0.3324230437
527,1,871652,140,133.213344879,56.0277473134,2.6225502905,1.1211602233,2.6225502905,794,479,0.3060734589,0.3060734589,0.1005033585,0.1005033585,1.6219808872
528,1,143101,128686,874.212873202,347.630667262,4.4984706197,0.1005033585,34.9779777238,125512,13701,267.703832628,94.3880680445,10.9862864413,1.3602046494,11.1684045527
529,0,565,613,11.7772063978,1.0504861156,5.6445620907,1.8665054083,5.8654450925,3722,285,17.1484351254,2.717532222,5.878963793,0.6108188394,3.5835955172
530,1,34860,219,87.5141898241,31.0365179476,4.4336498802,1.1095925297,3.1451925683,1017,638,8.8155291138,1.0302822793,5.3434130882,0.8401310927,4.1033937064
531,0,285735,276251,19.3275815086,7.2920155807,0.1005033585,0.1005033585,0.1005033585,794,892,1.336914175,0.3621500682,1.0592125586,0.3371319527,0.8225839644
532,1,146298,49266,146.311226579,84.4510189798,1.3083555275,0.1005033585,4.0358259366,3200,3256,0.290192078,0.1005033585,0.3621500682,0.1005033585,0.3621500682
533,0,9679,322,9.60716309,0.3102473647,0.1005033585,0.1005033585,0.1005033585,108768,57,0.7629784307,0.3060734589,3.6119396487,3.3705065355,10.6005015388
534,0,127,106,1.0937724431,0.1005033585,0.3674625562,0.1005033585,0.6239024964,126738,779,171.819555176,37.2942852658,4.411322664,1.5302224925,4.2028825849
535,1,3914,1439,2.4042122036,1.1619460297,0.1005033585,0.1005033585,0.1005033585,1271,1503,0.2979731768,0.2979731768,0.1005033585,0.1005033585,0.1005033585
536,1,1034,342,9.6837429346,0.4634759949,5.3837953324,0.8726748823,6.8777715998,146,279,0.3102473647,0.3102473647,0.1005033585,0.1005033585,0.1005033585
537,0,638283,150,0,677.8834456,0,606.96445094,1.3260869988,0.1005033585,33.6829020514,6232,551,5.079484188,1.0535049897,2.0897937521
538,0,1354,375,12.8553419711,6.2141995443,3.2266005052,1.5378835392,3.2514564759,3638,3341,2.7935772011,1.4027026296,2.5940892677,0.5981501935,3.8021434159
539,0,4363,221,7.3623019486,0.1005033585,4.0311423654,0.8607551071,2.5637208177,20542,635,10.99055651,1.4546567443,1.0957970285,0.5981501935,2.0777180339
540,1,41367,71,32.5496527385,16.5278458647,4.5907304623,1.5873651839,10.8323755103,44,79,0.5768715825,0.1005033585,0.1005033585,0.1005033585,0.1005033585
541,1,454514,1479,455.180615236,293.839558332,30.1880543966,0.1005033585,21.0631964465,739581,10723,102.026750104,96.7713185484,1.537321816,1.0543580385,3.467753982
542,0,128305,213,140.038427023,77.7520497721,2.1495359303,0.1005033585,19.4340698837,454514,1479,455.180615236,293.839558332,30.1880543966,0.1005033585,21.0631964465
543,1,206818,15196,15.2101079964,4.3146589875,0.1005033585,0.1005033585,0.1005033585,864557,7352,0,744.73281891,0,311.50720366,14.2957902199
544,0,17842623,46964,0,377.1728978,0,728.95895108,0.3621500682,0.1005033585,1.6082480584,203788,1069,0,43.23595348,558.213656192
545,1,4947410,112,0,774.21392717,830.899475371,0.1005033585,0.1005033585,0.1005033585,366460,466,0,167.89692965,415.263913927,49.9186328622
546,0,267,352,0.3019826139,0.1005033585,0.3347656668,0.1005033585,0.566685352,676,243,1.9825308626,1.3606406178,0.1005033585,0.1005033585,36.4016397161
547,0,697,14,20.6191476341,12.3688453917,7.783152957,3.6981954875,11.3782884267,298668,551,493.256379358,206.660552171,4.115212281,0.8545391021,3.0754628095
548,0,1720,540,5.1618482861,1.181624988,2.3241124532,0.6088956694,3.8136608268,67736,30523,48.7654171991,14.0291133209,12.2462332026,0.1005033585,9.0001037092
549,0,6119,382,8.4859176989,3.2850584778,0.5859553702,0.1005033585,0.5859553702,196692,2339,710.749099844,310.219722086,9.7350973046,5.0926758166,17.02822609
550,1,2435,1129,1.2068783714,0.5115679491,0.1005033585,0.1005033585,0.1005033585,496,417,2.0193717581,0.1005033585,1.6193651357,0.5983764118,1.3629251956
551,1,823481,2667,87.6076556937,28.673226189,6.6549459,2.6157942028,5.0487477794,100836,144,512.444492859,143.893264105,4.5897566217,1.8449317073,5.1108506011
552,1,186557,90762,489.106378736,75.7688776728,0.1005033585,0.1005033585,0.1005033585,7157,73,8.6914320942,2.6421320083,0.3468385418,0.1005033585,2.5939236841
553,0,1433,249,0.3395221406,0.1005033585,0.3595336011,0.1005033585,0.8672846826,7360339,95,0,473.150064,0,597.00107289,5.3239472928
554,1,513424,6,755.632593095,364.713137315,4.7653348874,0.5861024521,6.5920671904,128305,213,140.038427023,77.7520497721,2.1495359303,0.1005033585,19.4340698837
555,1,5922518,483,0,758.403536,0,54.0555967,1.6124101103,0.1005033585,2.6316067544,10693,935,0.6344217539,0.3674625562,0.3674625562
556,1,513424,6,755.632593095,364.713137315,4.7653348874,0.5861024521,6.5920671904,78731,6212,97.3958422434,57.1797678825,13.8436437887,1.7886359685,12.6607555142
557,1,263614,759,110.410259905,26.5571232737,1.623833794,0.1005033585,1.1186214679,298668,551,493.256379358,206.660552171,4.115212281,0.8545391021,3.0754628095
558,1,504004,3109,311.8003107,142.633228932,4.4860901625,1.0494079232,4.8068233239,128305,213,140.038427023,77.7520497721,2.1495359303,0.1005033585,19.4340698837
559,1,2559,462,2.6324310461,0.2940435274,0.5809552537,0.1005033585,0.5809552537,53620,44768,8.4854184292,5.0883622635,0.1005033585,0.1005033585,10.5389203105
560,1,3302480,550744,936.636126376,206.101772388,41.3171893605,0.5959620807,42.8137044787,1203,689,0.5810037842,0.5810037842,1.6427862594,0.1005033585,2.1531532873
561,1,1140,927,0.5774966117,0.1005033585,0.3419364717,0.1005033585,0.3419364717,1043,81,2.7182813378,0.9324577381,0.1005033585,0.1005033585,0.1005033585
562,0,708,631,18.7767030699,5.9996805926,7.7479194756,4.967946648,10.6918784986,1607541,93,389.533119657,217.628442156,0.3595336011,0.1005033585,0.8497901318
563,1,611,644,3.9715945252,0.4576796864,1.5914495935,0.5861024521,0.5861024521,832,1760,0.3595336011,0.1005033585,2.6794164345,0.6162859737,0.6162859737
564,1,9450,1511,28.3421055161,5.880138366,7.4443449145,1.1016899551,6.0830651,5996,906,15.0502080114,3.3308283763,0.8371689755,0.349326776,0.588345558
565,1,5685,942,30.131220894,1.6499776487,5.3123945176,0.1005033585,4.8191429483,1043,974,0.1005033585,0.1005033585,1.1342695243,0.1005033585,1.6373493471
566,0,219,148,0.7583073708,0.1005033585,0.1005033585,0.1005033585,0.1005033585,580544,2799,296.978205315,135.831428625,15.0330256841,4.8071798123,8.2620631267
567,1,57840,27137,271.759860328,35.9558041591,13.0793877781,0.1005033585,12.6428812457,221001,906,0,933.23800737,0,574.38645056,0.3395221406
568,0,17842623,46964,0,377.1728978,0,728.95895108,0.3621500682,0.1005033585,1.6082480584,470926,322,0,5.88841255,440.824681207
569,0,823481,2667,87.6076556937,28.673226189,6.6549459,2.6157942028,5.0487477794,41367,71,32.5496527385,16.5278458647,4.5907304623,1.5873651839,10.8323755103
570,0,11018,160,2.9289745107,0.8801967787,0.1005033585,0.1005033585,0.5908589259,126738,779,171.819555176,37.2942852658,4.411322664,1.5302224925,4.2028825849
571,0,224146,272,56.7252801893,11.8540570388,0.1005033585,0.1005033585,5.7829787543,1834007,773,0,674.26690878,388.426427249,29.3318518028,7.3082934458
572,1,794,479,0.3060734589,0.3060734589,0.1005033585,0.1005033585,1.6219808872,2696,1718,4.2370517539,0.3210566715,0.5861024521,0.1005033585,0.8374392375
573,0,40,67,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.1005033585,1540,505,12.1895296729,0.7408656022,7.3294378226,0.8700037283,7.5874821284
574,1,13822,1418,244.365010618,111.680252572,16.4250830888,0.6162859737,18.7413650038,10960,1159,8.0169270637,1.9467274432,1.0769359797,0.3419364717,0.8355028665
575,0,54453,7688,115.323357245,22.752883155,16.8677184175,2.0924985043,10.746838393,203788,1069,0,43.23595348,558.213656192,20.6436432941,1.3712078708
576,1,206818,15196,15.2101079964,4.3146589875,0.1005033585,0.1005033585,0.1005033585,1481379,147521,0,902.07037931,0,12.05587584,10.4384603887
577,1,71597,44262,10.4035634589,3.3653546397,0.5912056069,0.1005033585,5.0745674068,100151,31383,286.941738381,37.7999641202,6.6636151376,0.1005033585,8.464206735
578,1,1404323,563,967.720641729,579.431127684,4.4737984918,0.8056802321,6.2418059403,823481,2667,87.6076556937,28.673226189,6.6549459,2.6157942028,5.0487477794
579,0,60,146,0.3569432987,0.1005033585,0.3395221406,0.1005033585,1.1192293354,2470,357,1.1264741305,0.3232844828,0.3371319527,0.3371319527,0.5961621953
580,1,221001,906,0,933.23800737,0,574.38645056,0.3395221406,0.1005033585,12.7373300964,1706188,402,837.580052302,93.569848167,7.6212593663
581,0,265258,209,631.915946309,457.648549848,5.4609854877,0.1005033585,7.4981264982,96531,87,81.5617342573,43.3214649545,6.5902451098,2.3391332378,12.0896446122
582,1,267,352,0.3019826139,0.1005033585,0.3347656668,0.1005033585,0.566685352,38,0,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.3468385418
583,1,1641075,695,0,237.29104892,0,80.58372601,17.6361116683,3.3928299607,6.6222058641,11427,1951,31.2018970657,9.4677393212,12.7086399663
584,1,5941,1615,39.5895711782,3.8664530784,1.5159530712,0.1005033585,1.2816907629,565,613,11.7772063978,1.0504861156,5.6445620907,1.8665054083,5.8654450925
585,0,98788,2354,385.79535532,172.183430066,8.3611127573,5.0922007269,10.7774189865,1834007,773,0,674.26690878,388.426427249,29.3318518028,7.3082934458
586,1,125438,983,55.1372659579,23.4461396366,2.251398297,0.1005033585,7.2079084546,867,413,10.9063491932,2.3590240688,3.9751770642,1.1244179198,2.6359471571
587,1,508213,554,0,619.31076978,878.310233803,7.8286757017,2.2675742595,23.6213238573,20542,635,10.99055651,1.4546567443,1.0957970285,0.5981501935
588,0,57840,27137,271.759860328,35.9558041591,13.0793877781,0.1005033585,12.6428812457,1040229,725,0,420.43804049,573.592695333,2.8074417817,0.860356879
589,0,366460,466,0,167.89692965,415.263913927,49.9186328622,8.0615567177,82.5351766421,2745543,7828,349.819625135,107.081021087,0.6040911504,0.1005033585
590,0,60,146,0.3569432987,0.1005033585,0.3395221406,0.1005033585,1.1192293354,2273871,4524,0,782.40533805,0,944.52424508,12.9557232877
591,1,1641075,695,0,237.29104892,0,80.58372601,17.6361116683,3.3928299607,6.6222058641,48711,22845,61.9248042388,18.5789010899,0.1005033585
592,0,867,413,10.9063491932,2.3590240688,3.9751770642,1.1244179198,2.6359471571,631958,674,614.96874489,329.330090956,4.0522789563,1.3405657729,12.3050354357
